Number_of_Packects ,Avg_time_gap,Number_of_unique_IDs
7,0.7285714285714481,7
4,1.224999999999966,4
4,1.25,4
2,2.0,2
6,1.033333333333341,6
3,1.6333333333333637,3
3,1.6666666666666667,3
2,2.1499999999999773,2
8,0.7375000000000114,8
5,1.0199999999999818,5
4,1.4499999999999886,4
2,2.0,2
7,0.8714285714285909,7
1,4.7999999999999545,1
2,2.5499999999999545,2
1,4.100000000000136,1
11,0.5545454545454462,11
5,1.0,5
3,1.7000000000000455,3
8,0.625,8
8,0.625,8
3,1.6999999999999698,3
5,1.0400000000000091,5
3,1.3000000000000302,3
6,0.9833333333333106,6
1,5.100000000000136,1
2,2.5499999999999545,2
2,2.050000000000068,2
9,0.6666666666666666,9
5,0.9599999999999909,5
2,2.5499999999999545,2
1,3.900000000000091,1
6,0.9833333333333106,6
1,5.100000000000136,1
4,1.3000000000000114,4
5,0.7599999999999909,5
8,0.737499999999983,8
4,1.275000000000034,4
3,1.6999999999999698,3
8,0.637500000000017,8
7,0.7142857142857143,7
4,1.224999999999966,4
5,1.0,5
2,1.8999999999999773,2
7,0.8714285714285909,7
4,2.5249999999999773,4
2,2.050000000000068,2
8,0.6999999999999886,8
4,1.125,4
3,1.8333333333333333,3
1,4.099999999999909,1
8,0.762500000000017,8
4,2.375,4
1,4.399999999999864,1
12,0.49166666666667425,12
3,1.5666666666666818,3
6,0.9333333333333181,6
8,0.625,8
8,0.637500000000017,8
3,1.6666666666666667,3
3,1.3666666666666363,3
2,2.3999999999999773,2
7,0.8428571428571558,7
1,5.2999999999999545,1
3,3.2666666666666515,3
2,2.1000000000000227,2
8,0.7249999999999943,8
5,1.1,5
6,0.9833333333333485,6
1,3.7999999999999545,1
